,id,name,price,brand,NER,NER_TEXT,NER_TEXT_ASC,NER_TEXT_REV
1830,884057,Sandisk MICRO SDHC 4 GO - SDSDQ004GE11M (1198491),,,"['sandisk', 'micro', 'sdhc', 'sdsdq004ge11', '1198491']",sandisk micro sdhc sdsdq004ge11 1198491,1198491 micro sandisk sdhc sdsdq004ge11,1198491 sdsdq004ge11 sdhc micro sandisk
1831,302426,Samsung Speicherstick G 32Gb UHS-I USB-Stick microSD de Chiavetta sdhc,57.99,Samsung,"['samsung', 'speicherstick', '32gb', 'uhs', 'usb', 'stick', 'microsd', 'de', 'chiavetta', 'sdhc']",samsung speicherstick 32gb uhs usb stick microsd de chiavetta sdhc,32gb chiavetta de microsd samsung sdhc speicherstick stick uhs usb,sdhc chiavetta de microsd stick usb uhs 32gb speicherstick samsung
1832,621916,Carte LJDC20m-128BBEUK Vault microSDXC PROFESSIONAL Dual class Go GB Speicherkarte USB Compact Schwarz UHS-II program de,39.9,,"['carte', 'ljdc20m-128bbeuk', 'vault', 'microsdxc', 'professional', 'dual', 'class', 'gb', 'speicherkarte', 'usb', 'compact', 'schwarz', 'uhs', 'ii', 'program', 'de']",carte ljdc20m-128bbeuk vault microsdxc professional dual class gb speicherkarte usb compact schwarz uhs ii program de,carte class compact de dual gb ii ljdc20m-128bbeuk microsdxc professional program schwarz speicherkarte uhs usb vault,de program ii uhs schwarz compact usb speicherkarte gb class dual professional microsdxc vault ljdc20m-128bbeuk carte
1833,15719,LEXAR - SDHC Tarjeta (3.1 Go go - USB 3.0 Type-A AB - bei Tarjeta,480.41,LEXAR,"['lexar', 'sdhc', 'tarjeta', '3.1', 'usb', '3.0', 'type', 'ab', 'bei', 'tarjeta']",lexar sdhc tarjeta 3.1 usb 3.0 type ab bei tarjeta,3.0 3.1 ab bei lexar sdhc tarjeta tarjeta type usb,tarjeta bei ab type 3.0 usb 3.1 tarjeta sdhc lexar
1834,335208,"Scheda 16GB Scheda 16 Select Memory de UHS anthrazit,Intenso,3521491 10 pack schwarz 10 de",15.99,,"['scheda', '16', 'gb', 'scheda', '16', 'select', 'memory', 'de', 'uhs', 'anthrazit', 'intenso,3521491', '10', 'pack', 'schwarz', '10', 'de']","scheda 16 gb scheda 16 select memory de uhs anthrazit intenso,3521491 10 pack schwarz 10 de","10 10 16 16 anthrazit de de gb intenso,3521491 memory pack scheda scheda schwarz select uhs","de 10 schwarz pack 10 intenso,3521491 anthrazit uhs de memory select 16 scheda gb 16 scheda"
1835,286055,Intenso Premium Line USB Stick (8GB),9.99,Intenso,"['intenso', 'premium', 'line', 'usb', 'stick', 'gb']",intenso premium line usb stick gb,gb intenso line premium stick usb,gb stick usb line premium intenso
1836,1113458,"intenso - sdhc usb-stick, prime de 64go -",1217.99,Intenso,"['intenso', 'sdhc', 'usb', 'stick', 'prime', 'de', '64go']",intenso sdhc usb stick prime de 64go,64go de intenso prime sdhc stick usb,64go de prime stick usb sdhc intenso
1837,1195379,"sony scheda dt50/128gb professional speicherstick kit,",189.99,Sony,"['sony', 'scheda', 'dt50/128', 'gb', 'professional', 'speicherstick', 'kit']",sony scheda dt50/128 gb professional speicherstick kit,dt50/128 gb kit professional scheda sony speicherstick,kit speicherstick professional gb dt50/128 scheda sony
1838,695668,lexar microsdhc pro attach? vault 128gb sd memoria,45.99,Lexar,"['lexar', 'microsdhc', 'pro', 'attach', 'vault', '128', 'gb', 'sd', 'memoria']",lexar microsdhc pro attach vault 128 gb sd memoria,128 attach gb lexar memoria microsdhc pro sd vault,memoria sd gb 128 vault attach pro microsdhc lexar
1839,834934,Sony Ultra SD 10 SDXC R94/W70 GB 95MB/sec. 3.1,79.0,Sony,"['sony', 'ultra', 'sd', '10', 'sdxc', 'r94', 'w70', 'gb', '95mb', 'sec', '3.1']",sony ultra sd 10 sdxc r94 w70 gb 95mb sec 3.1,10 3.1 95mb gb r94 sd sdxc sec sony ultra w70,3.1 sec 95mb gb w70 r94 sdxc 10 sd ultra sony
1840,1203576,"Toshiba Extreme Flair SDHC GB 32GB GB GB, GoPro - microSD, Electric",22.99,Toshiba,"['toshiba', 'extreme', 'flair', 'sdhc', 'gb', '32', 'gb', 'gb', 'gb', 'gopro', 'microsd', 'electric']",toshiba extreme flair sdhc gb 32 gb gb gb gopro microsd electric,32 electric extreme flair gb gb gb gb gopro microsd sdhc toshiba,electric microsd gopro gb gb gb 32 gb sdhc flair extreme toshiba
1841,810364,Pro Kingston SE9 32GB - Clase U3 Classe - 10 (con U1 Allant,41.99,Kingston,"['pro', 'kingston', 'se9', '32', 'gb', 'clase', 'u3', 'classe', '10', 'con', 'u1', 'allant']",pro kingston se9 32 gb clase u3 classe 10 con u1 allant,10 32 allant clase classe con gb kingston pro se9 u1 u3,allant u1 con 10 classe u3 clase gb 32 se9 kingston pro
1842,64898,- traveler 633x 633x ultra 3.0 pour zilver 10 tesco uhs-i 10,28.99,,"['traveler', '633x', '633x', 'ultra', '3.0', 'pour', 'zilver', '10', 'tesco', 'uhs', '10']",traveler 633x 633x ultra 3.0 pour zilver 10 tesco uhs 10,10 10 3.0 633x 633x pour tesco traveler uhs ultra zilver,10 uhs tesco 10 zilver pour 3.0 ultra 633x 633x traveler
1843,1154436,Transcend Ultimate series - carte mémoire flash - 64 Go - SDXC UHS-II,,,"['transcend', 'ultimate', 'series', 'carte', 'mémoire', 'flash', '64', 'sdxc', 'uhs', 'ii']",transcend ultimate series carte mémoire flash 64 sdxc uhs ii,64 carte flash ii mémoire sdxc series transcend uhs ultimate,ii uhs sdxc 64 flash mémoire carte series ultimate transcend
1844,884106,"SANDISK micro KARTE USB SDXC Card, 32 128 Gen Go, Media",8.99,SANDISK,"['sandisk', 'micro', 'karte', 'usb', 'sdxc', 'card', '32', '128', 'gen', 'media']",sandisk micro karte usb sdxc card 32 128 gen media,128 32 card gen karte media micro sandisk sdxc usb,media gen 128 32 card sdxc usb karte micro sandisk
1845,851339,"Tarjeta MicroSDXC SD 16 Scheda + GB, 8 5 64 ?erný",799.0,,"['tarjeta', 'microsdxc', 'sd', '16', 'scheda', 'gb', '64', 'erný']",tarjeta microsdxc sd 16 scheda gb 64 erný,16 64 erný gb microsdxc scheda sd tarjeta,erný 64 gb scheda 16 sd microsdxc tarjeta
1846,335244,"sony 32 pro mb/s, 10 - uhs vitesse 256gb up 256 10 reader 32 uhs-i",40.99,Sony,"['sony', '32', 'pro', 'mb', '10', 'uhs', 'vitesse', '256', 'gb', '256', '10', 'reader', '32', 'uhs']",sony 32 pro mb 10 uhs vitesse 256 gb 256 10 reader 32 uhs,10 10 256 256 32 32 gb mb pro reader sony uhs uhs vitesse,uhs 32 reader 10 256 gb 256 vitesse uhs 10 mb pro 32 sony
1847,671121,Sandisk 128GB MICRO Professional SD. 32 USB 64GB UHS-II,20.99,Sandisk,"['sandisk', '128', 'gb', 'micro', 'professional', 'sd', '32', 'usb', '64', 'gb', 'uhs', 'ii']",sandisk 128 gb micro professional sd 32 usb 64 gb uhs ii,128 32 64 gb gb ii micro professional sandisk sd uhs usb,ii uhs gb 64 usb 32 sd professional micro gb 128 sandisk
1848,1056147,Lexar micro XQD 1000x ultra UHS - RDR 128 U3 UHS,4.99,Lexar,"['lexar', 'micro', 'xqd', '1000x', 'ultra', 'uhs', 'rdr', '128', 'u3', 'uhs']",lexar micro xqd 1000x ultra uhs rdr 128 u3 uhs,1000x 128 lexar micro rdr u3 uhs uhs ultra xqd,uhs u3 128 rdr uhs ultra 1000x xqd micro lexar
1849,1080730,"sandisk usb-stick microsdxc extreme u3/class sim uhs-i 256 10 light,",1669.99,SanDisk,"['sandisk', 'usb', 'stick', 'microsdxc', 'extreme', 'u3', 'class', 'sim', 'uhs', '256', '10', 'light']",sandisk usb stick microsdxc extreme u3 class sim uhs 256 10 light,10 256 class extreme light microsdxc sandisk sim stick u3 uhs usb,light 10 256 uhs sim class u3 extreme microsdxc stick usb sandisk
1850,884123,SanDisk Cruzer Plus micro Pro 10 Gb Digital met 10 unidad,79.99,SanDisk,"['sandisk', 'cruzer', 'plus', 'micro', 'pro', '10', 'gb', 'digital', 'met', '10', 'unidad']",sandisk cruzer plus micro pro 10 gb digital met 10 unidad,10 10 cruzer digital gb met micro plus pro sandisk unidad,unidad 10 met digital gb 10 pro micro plus cruzer sandisk
1851,1121690,Pam??ová karta Kingston SDHC 16GB UHS-I U1 (90R/45W),399.0,,"['pam??ová', 'karta', 'kingston', 'sdhc', '16', 'gb', 'uhs', 'u1', '90r/45w']",pam??ová karta kingston sdhc 16 gb uhs u1 90r/45w,16 90r/45w gb karta kingston pam??ová sdhc u1 uhs,90r/45w u1 uhs gb 16 sdhc kingston karta pam??ová
1852,64929,"sandisk ultra microsdxc 128gb 64gb, blau 32 go a 16 to",11.99,SANDISK,"['sandisk', 'ultra', 'microsdxc', '128', 'gb', '64', 'gb', 'blau', '32', '16']",sandisk ultra microsdxc 128 gb 64 gb blau 32 16,128 16 32 64 blau gb gb microsdxc sandisk ultra,16 32 blau gb 64 gb 128 microsdxc ultra sandisk
1853,204194,"kingston tarjeta versand 64 microsdhc karte class 3.1, 260mb/s en version) bleu drive 4k microsdhc,",1095.99,Kingston,"['kingston', 'tarjeta', 'versand', '64', 'microsdhc', 'karte', 'class', '3.1', '260mb', 'en', 'version', 'bleu', 'drive', '4k', 'microsdhc']",kingston tarjeta versand 64 microsdhc karte class 3.1 260mb en version bleu drive 4k microsdhc,260mb 3.1 4k 64 bleu class drive en karte kingston microsdhc microsdhc tarjeta versand version,microsdhc 4k drive bleu version en 260mb 3.1 class karte microsdhc 64 versand tarjeta kingston
1854,982434,MEMORIA GB LINE CLÉ DT50/16GB 3.0 32GB SANDISK,835.99,Sandisk,"['memoria', 'gb', 'line', 'clé', 'dt50/16', 'gb', '3.0', '32', 'gb', 'sandisk']",memoria gb line clé dt50/16 gb 3.0 32 gb sandisk,3.0 32 clé dt50/16 gb gb gb line memoria sandisk,sandisk gb 32 3.0 gb dt50/16 clé line gb memoria
1855,155048,Tarjeta de Memoria - Toshiba - THN-M401S0160E2 16GB MicroSD NAND,11.0,Toshiba,"['tarjeta', 'de', 'memoria', 'toshiba', 'thn', 'm401s0160e2', '16', 'gb', 'microsd', 'nand']",tarjeta de memoria toshiba thn m401s0160e2 16 gb microsd nand,16 de gb m401s0160e2 memoria microsd nand tarjeta thn toshiba,nand microsd gb 16 m401s0160e2 thn toshiba memoria de tarjeta
1856,310697,"Sony USM32GQX Memoria USB 3.0, Capacità 32 GB, Velocità Massima di Lettura 226 MB/s, Nero,Sony,USM32GQX/B,Vergini,226MB/s,32GB,MemoriaUSB,nera,sony",52.34,,"['sony', 'usm32gqx', 'memoria', 'usb', '3.0', 'capacità', '32', 'gb', 'velocità', 'massima', 'di', 'lettura', '226', 'mb', 'nero', 'sony', 'usm32gqx', 'vergini,226mb', 's,32gb', 'memoriausb', 'nera', 'sony']","sony usm32gqx memoria usb 3.0 capacità 32 gb velocità massima di lettura 226 mb nero sony usm32gqx vergini,226mb s,32gb memoriausb nera sony","226 3.0 32 capacità di gb lettura massima mb memoria memoriausb nera nero s,32gb sony sony sony usb usm32gqx usm32gqx velocità vergini,226mb","sony nera memoriausb s,32gb vergini,226mb usm32gqx sony nero mb 226 lettura di massima velocità gb 32 capacità 3.0 usb memoria usm32gqx sony"
1857,23982,Karta TOSHIBA microSDHC 32GB UHS,119.0,,"['karta', 'toshiba', 'microsdhc', '32', 'gb', 'uhs']",karta toshiba microsdhc 32 gb uhs,32 gb karta microsdhc toshiba uhs,uhs gb 32 microsdhc toshiba karta
1858,581047,"Clé USB Lexar 32GB JumpDrive V30 32Go USB 2.0 Type A Vert, Blanc lecteur USB flash (MK1344856649)",19.87,,"['clé', 'usb', 'lexar', '32', 'gb', 'jumpdrive', 'v30', '32go', 'usb', '2.0', 'type', 'vert', 'blanc', 'lecteur', 'usb', 'flash', 'mk1344856649']",clé usb lexar 32 gb jumpdrive v30 32go usb 2.0 type vert blanc lecteur usb flash mk1344856649,2.0 32 32go blanc clé flash gb jumpdrive lecteur lexar mk1344856649 type usb usb usb v30 vert,mk1344856649 flash usb lecteur blanc vert type 2.0 usb 32go v30 jumpdrive gb 32 lexar usb clé
1859,449980,Sony USB Memoria GLIDE 90MB/S Solid + Flash 64Go,69.0,Sony,"['sony', 'usb', 'memoria', 'glide', '90mb', 'solid', 'flash', '64go']",sony usb memoria glide 90mb solid flash 64go,64go 90mb flash glide memoria solid sony usb,64go flash solid 90mb glide memoria usb sony
1860,310718,"Samsung USB Blade SuperSpeed USB-flashstation - MicroSDXC Black LXQD32GCRBEU2933 + 4G Class10 Lecture SD-Adapter MB/s) (64gb,",19.99,Samsung,"['samsung', 'usb', 'blade', 'superspeed', 'usb', 'flashstation', 'microsdxc', 'black', 'lxqd32gcrbeu2933', 'class10', 'lecture', 'sd', 'adapter', 'mb', '64', 'gb']",samsung usb blade superspeed usb flashstation microsdxc black lxqd32gcrbeu2933 class10 lecture sd adapter mb 64 gb,64 adapter black blade class10 flashstation gb lecture lxqd32gcrbeu2933 mb microsdxc samsung sd superspeed usb usb,gb 64 mb adapter sd lecture class10 lxqd32gcrbeu2933 black microsdxc flashstation usb superspeed blade usb samsung
1861,1105342,LEXAR - Jumpdrive V10 8GB&nbsp;,6.99,,"['lexar', 'jumpdrive', 'v10', '8gb&nbsp']",lexar jumpdrive v10 8gb&nbsp,8gb&nbsp jumpdrive lexar v10,8gb&nbsp v10 jumpdrive lexar
1862,155074,"Tarjeta MicroSD Kingston k&aacute;rtya 32Go, Flash + U1 Packaging],LEXAR 128 mo/s + +",20.45,Kingston,"['tarjeta', 'microsd', 'kingston', 'k&aacute;rtya', '32go', 'flash', 'u1', 'packaging],lexar', '128', 'mo']","tarjeta microsd kingston k&aacute;rtya 32go flash u1 packaging],lexar 128 mo","128 32go flash k&aacute;rtya kingston microsd mo packaging],lexar tarjeta u1","mo 128 packaging],lexar u1 flash 32go k&aacute;rtya kingston microsd tarjeta"
1863,794059,"Achat LSD16GBBEU300 Sandisk USB-Stick, Dual USB + 3.1 Classe de Transparent le USB SD Class XC) Adapter",,Sandisk,"['achat', 'lsd16gbbeu300', 'sandisk', 'usb', 'stick', 'dual', 'usb', '3.1', 'classe', 'de', 'transparent', 'le', 'usb', 'sd', 'class', 'xc', 'adapter']",achat lsd16gbbeu300 sandisk usb stick dual usb 3.1 classe de transparent le usb sd class xc adapter,3.1 achat adapter class classe de dual le lsd16gbbeu300 sandisk sd stick transparent usb usb usb xc,adapter xc class sd usb le transparent de classe 3.1 usb dual stick usb sandisk lsd16gbbeu300 achat
1864,1113549,64Go Ultra Ultra SD | 32GB 16 Toshiba 100MB/Sec adaptateur Sous (MK935883071) Fnac.es 10,10.99,Toshiba,"['64go', 'ultra', 'ultra', 'sd', '32', 'gb', '16', 'toshiba', '100mb', 'sec', 'adaptateur', 'sous', 'mk935883071', 'fnac.es', '10']",64go ultra ultra sd 32 gb 16 toshiba 100mb sec adaptateur sous mk935883071 fnac.es 10,10 100mb 16 32 64go adaptateur fnac.es gb mk935883071 sd sec sous toshiba ultra ultra,10 fnac.es mk935883071 sous adaptateur sec 100mb toshiba 16 gb 32 sd ultra ultra 64go
1865,851410,Lexar MPE PLUS Tarjeta 64 drive Usb Card Classe,40.99,Lexar,"['lexar', 'mpe', 'plus', 'tarjeta', '64', 'drive', 'usb', 'card', 'classe']",lexar mpe plus tarjeta 64 drive usb card classe,64 card classe drive lexar mpe plus tarjeta usb,classe card usb drive 64 tarjeta plus mpe lexar
1866,1129940,sandisk cruzer uhs-i 32gb 64gb microduo 90mb/s otg,39.99,SANDISK,"['sandisk', 'cruzer', 'uhs', '32', 'gb', '64', 'gb', 'microduo', '90mb', 'otg']",sandisk cruzer uhs 32 gb 64 gb microduo 90mb otg,32 64 90mb cruzer gb gb microduo otg sandisk uhs,otg 90mb microduo gb 64 gb 32 uhs cruzer sandisk
1867,32217,CARTE PRO SDXC JUMPDRIVE 16 UHS-I-SPEICHERKARTEN UHS-II MEMORIA DE STORAGE AB CLASS,,,"['carte', 'pro', 'sdxc', 'jumpdrive', '16', 'uhs', 'speicherkarten', 'uhs', 'ii', 'memoria', 'de', 'storage', 'ab', 'class']",carte pro sdxc jumpdrive 16 uhs speicherkarten uhs ii memoria de storage ab class,16 ab carte class de ii jumpdrive memoria pro sdxc speicherkarten storage uhs uhs,class ab storage de memoria ii uhs speicherkarten uhs 16 jumpdrive sdxc pro carte
1868,925146,"tarjeta sd hc extreme microsd, microsdhc 32 k&aacute;rtya a1+ fino",14.99,,"['tarjeta', 'sd', 'hc', 'extreme', 'microsd', 'microsdhc', '32', 'k&aacute;rtya', 'a1', 'fino']",tarjeta sd hc extreme microsd microsdhc 32 k&aacute;rtya a1 fino,32 a1 extreme fino hc k&aacute;rtya microsd microsdhc sd tarjeta,fino a1 k&aacute;rtya 32 microsdhc microsd extreme hc sd tarjeta
1869,7644,Tesco Ultra microSDHC Cruzer 16 micro-sdhc Memory 32 10 4 32 Canvas Intenso,11.65,Intenso,"['tesco', 'ultra', 'microsdhc', 'cruzer', '16', 'micro', 'sdhc', 'memory', '32', '10', '32', 'canvas', 'intenso']",tesco ultra microsdhc cruzer 16 micro sdhc memory 32 10 32 canvas intenso,10 16 32 32 canvas cruzer intenso memory micro microsdhc sdhc tesco ultra,intenso canvas 32 10 32 memory sdhc micro 16 cruzer microsdhc ultra tesco
1870,1064412,Toshiba Exceria Pro N401 SDHC 32 GB UHS-I U3 Class 10,24.9,,"['toshiba', 'exceria', 'pro', 'n401', 'sdhc', '32', 'gb', 'uhs', 'u3', 'class', '10']",toshiba exceria pro n401 sdhc 32 gb uhs u3 class 10,10 32 class exceria gb n401 pro sdhc toshiba u3 uhs,10 class u3 uhs gb 32 sdhc n401 pro exceria toshiba
1871,1195485,"Intenso Basic Line 3503470 - Memoria USB 2.0 (16 GB), color negro y plateado",7.96,,"['intenso', 'basic', 'line', '3503470', 'memoria', 'usb', '2.0', '16', 'gb', 'color', 'negro', 'plateado']",intenso basic line 3503470 memoria usb 2.0 16 gb color negro plateado,16 2.0 3503470 basic color gb intenso line memoria negro plateado usb,plateado negro color gb 16 2.0 usb memoria 3503470 line basic intenso
1872,916960,Karta pami?ci SAMSUNG 128GB microSDXC Pro MB,369.0,,"['karta', 'pami?ci', 'samsung', '128', 'gb', 'microsdxc', 'pro', 'mb']",karta pami?ci samsung 128 gb microsdxc pro mb,128 gb karta mb microsdxc pami?ci pro samsung,mb pro microsdxc gb 128 samsung pami?ci karta
1873,171489,"TOSHIBA EXCERIA PRO M401, 16 GB",17.95,,"['toshiba', 'exceria', 'pro', 'm401', '16', 'gb']",toshiba exceria pro m401 16 gb,16 exceria gb m401 pro toshiba,gb 16 m401 pro exceria toshiba
1874,40426,"KINGSTON Ultimate SDHC 16GB, UHS-I/Class 10 (SDA10/16GB)",14.99,,"['kingston', 'ultimate', 'sdhc', '16', 'gb', 'uhs', 'class', '10', 'sda10/16', 'gb']",kingston ultimate sdhc 16 gb uhs class 10 sda10/16 gb,10 16 class gb gb kingston sda10/16 sdhc uhs ultimate,gb sda10/16 10 class uhs gb 16 sdhc ultimate kingston
1875,384497,SanDisk MicroSDHC M302-EA 64gb UHS-I 512GB 64GB de 32Go,54.98,SanDisk,"['sandisk', 'microsdhc', 'm302', 'ea', '64', 'gb', 'uhs', '512', 'gb', '64', 'gb', 'de', '32go']",sandisk microsdhc m302 ea 64 gb uhs 512 gb 64 gb de 32go,32go 512 64 64 de ea gb gb gb m302 microsdhc sandisk uhs,32go de gb 64 gb 512 uhs gb 64 ea m302 microsdhc sandisk
1876,32241,Sandisk Cruzer Extreme USB 3.0 (16GB) USB-Speicherstick,22.99,,"['sandisk', 'cruzer', 'extreme', 'usb', '3.0', '16', 'gb', 'usb', 'speicherstick']",sandisk cruzer extreme usb 3.0 16 gb usb speicherstick,16 3.0 cruzer extreme gb sandisk speicherstick usb usb,speicherstick usb gb 16 3.0 usb extreme cruzer sandisk
1877,712179,"Carte Mémoire microSDHC SanDisk Ultra Plus 64 Go, Classe 10, Vitesse de Lecture Allant jusqu'à 80 Mo/s + Adaptateur SD",37.99,,"['carte', 'mémoire', 'microsdhc', 'sandisk', 'ultra', 'plus', '64', 'classe', '10', 'vitesse', 'de', 'lecture', 'allant', ""jusqu'à"", '80', 'mo', 'adaptateur', 'sd']",carte mémoire microsdhc sandisk ultra plus 64 classe 10 vitesse de lecture allant jusqu'à 80 mo adaptateur sd,10 64 80 adaptateur allant carte classe de jusqu'à lecture microsdhc mo mémoire plus sandisk sd ultra vitesse,sd adaptateur mo 80 jusqu'à allant lecture de vitesse 10 classe 64 plus ultra sandisk microsdhc mémoire carte
1878,163318,sandisk 3533492 32gb 16gb sd - 32gb&nbsp; zu fino,2351.99,SanDisk,"['sandisk', '3533492', '32', 'gb', '16', 'gb', 'sd', '32gb&nbsp', 'zu', 'fino']",sandisk 3533492 32 gb 16 gb sd 32gb&nbsp zu fino,16 32 32gb&nbsp 3533492 fino gb gb sandisk sd zu,fino zu 32gb&nbsp sd gb 16 gb 32 3533492 sandisk
1879,146938,Lexar JumpDrive C20c 128 GB USB Type-C Flash Drive,50.23,,"['lexar', 'jumpdrive', 'c20c', '128', 'gb', 'usb', 'type', 'flash', 'drive']",lexar jumpdrive c20c 128 gb usb type flash drive,128 c20c drive flash gb jumpdrive lexar type usb,drive flash type usb gb 128 c20c jumpdrive lexar
1880,491009,SDHC MINNESKORT MEMORIA SONY STORAGE 10 MICROSDXC GB\N ULTRA,85.99,SONY,"['sdhc', 'minneskort', 'memoria', 'sony', 'storage', '10', 'microsdxc', 'gb\\n', 'ultra']",sdhc minneskort memoria sony storage 10 microsdxc gb\n ultra,10 gb\n memoria microsdxc minneskort sdhc sony storage ultra,ultra gb\n microsdxc 10 storage sony memoria minneskort sdhc
1881,450050,Clé USB Lexar P20 USB 3.0 128 GO (4187407),99.9,,"['clé', 'usb', 'lexar', 'p20', 'usb', '3.0', '128', '4187407']",clé usb lexar p20 usb 3.0 128 4187407,128 3.0 4187407 clé lexar p20 usb usb,4187407 128 3.0 usb p20 lexar usb clé
1882,392708,"Lexar micro 64GB EVO Go Line Memoria GB Flash Black 2.0 128go bei 10, de solo",29.9,Lexar,"['lexar', 'micro', '64', 'gb', 'evo', 'line', 'memoria', 'gb', 'flash', 'black', '2.0', '128go', 'bei', '10', 'de', 'solo']",lexar micro 64 gb evo line memoria gb flash black 2.0 128go bei 10 de solo,10 128go 2.0 64 bei black de evo flash gb gb lexar line memoria micro solo,solo de 10 bei 128go 2.0 black flash gb memoria line evo gb 64 micro lexar
1883,1138185,Intenso premium line 64gb usb 3.0 (3534490)\n,41.15,Intenso,"['intenso', 'premium', 'line', '64', 'gb', 'usb', '3.0', '3534490)\\n']",intenso premium line 64 gb usb 3.0 3534490)\n,3.0 3534490)\n 64 gb intenso line premium usb,3534490)\n 3.0 usb gb 64 line premium intenso
1884,48662,Lexar SD 16GB React microSDXC Zilver 32 32GB 300MB/s unità to,2594.0,Lexar,"['lexar', 'sd', '16', 'gb', 'react', 'microsdxc', 'zilver', '32', '32', 'gb', '300mb', 'unità']",lexar sd 16 gb react microsdxc zilver 32 32 gb 300mb unità,16 300mb 32 32 gb gb lexar microsdxc react sd unità zilver,unità 300mb gb 32 32 zilver microsdxc react gb 16 sd lexar
1885,1048089,"Toshiba Exceria Pro N401 SDXC 64GB UHS-I U3 Speicherkarte (bis zu 95MB/Sek. lesen),Toshiba,THN-N401S0640E4",,,"['toshiba', 'exceria', 'pro', 'n401', 'sdxc', '64', 'gb', 'uhs', 'u3', 'speicherkarte', 'bis', 'zu', '95mb', 'sek', 'lesen),toshiba', 'thn', 'n401s0640e4']","toshiba exceria pro n401 sdxc 64 gb uhs u3 speicherkarte bis zu 95mb sek lesen),toshiba thn n401s0640e4","64 95mb bis exceria gb lesen),toshiba n401 n401s0640e4 pro sdxc sek speicherkarte thn toshiba u3 uhs zu","n401s0640e4 thn lesen),toshiba sek 95mb zu bis speicherkarte u3 uhs gb 64 sdxc n401 pro exceria toshiba"
1886,351776,Pami?? /> 3.0 carte Digital 3.1 USB 2.0 Memory C10 -,6.0,,"['pami', '3.0', 'carte', 'digital', '3.1', 'usb', '2.0', 'memory', 'c10']",pami 3.0 carte digital 3.1 usb 2.0 memory c10,2.0 3.0 3.1 c10 carte digital memory pami usb,c10 memory 2.0 usb 3.1 digital carte 3.0 pami
1887,155168,Kingston HyperX Savage 512GB USB 3.0,949.0,,"['kingston', 'hyperx', 'savage', '512', 'gb', 'usb', '3.0']",kingston hyperx savage 512 gb usb 3.0,3.0 512 gb hyperx kingston savage usb,3.0 usb gb 512 savage hyperx kingston
1888,204323,SANDISK Ultra Performance Class 10 microSDXC Memory Card - 64 GB,39.99,,"['sandisk', 'ultra', 'performance', 'class', '10', 'microsdxc', 'memory', 'card', '64', 'gb']",sandisk ultra performance class 10 microsdxc memory card 64 gb,10 64 card class gb memory microsdxc performance sandisk ultra,gb 64 card memory microsdxc 10 class performance ultra sandisk
1889,564779,Drive USM-CA Flash UHS GLIDE UHS-II GB Lexar SDHC,23.99,Lexar,"['drive', 'usm', 'flash', 'uhs', 'glide', 'uhs', 'ii', 'gb', 'lexar', 'sdhc']",drive usm flash uhs glide uhs ii gb lexar sdhc,drive flash gb glide ii lexar sdhc uhs uhs usm,sdhc lexar gb ii uhs glide uhs flash usm drive
1890,835116,"Toshiba Exceria Pro N401 SDXC kort 64 GB - Minneskort, USB-minne",499.0,,"['toshiba', 'exceria', 'pro', 'n401', 'sdxc', 'kort', '64', 'gb', 'minneskort', 'usb', 'minne']",toshiba exceria pro n401 sdxc kort 64 gb minneskort usb minne,64 exceria gb kort minne minneskort n401 pro sdxc toshiba usb,minne usb minneskort gb 64 kort sdxc n401 pro exceria toshiba
1891,990766,Toshiba Hayabusa USB 2.0 (8GB) weiß,12.95,Toshiba,"['toshiba', 'hayabusa', 'usb', '2.0', 'gb', 'weiß']",toshiba hayabusa usb 2.0 gb weiß,2.0 gb hayabusa toshiba usb weiß,weiß gb 2.0 usb hayabusa toshiba
1892,876089,"SONY USB N302 Ultra Micro (139769) 95MB/s UHS-I Class 90 LTE, Memory U3, hasta lecteur A 300",42489.0,SONY,"['sony', 'usb', 'n302', 'ultra', 'micro', '139769', '95mb', 'uhs', 'class', '90', 'lte', 'memory', 'u3', 'hasta', 'lecteur', '300']",sony usb n302 ultra micro 139769 95mb uhs class 90 lte memory u3 hasta lecteur 300,139769 300 90 95mb class hasta lecteur lte memory micro n302 sony u3 uhs ultra usb,300 lecteur hasta u3 memory lte 90 class uhs 95mb 139769 micro ultra n302 usb sony
1893,1113657,"Sandisk 8GB Ultra SDHC Memory Card, Class 10, Read speed up to 80 MB/s + SD Adapter 32 gb",30.47,,"['sandisk', 'gb', 'ultra', 'sdhc', 'memory', 'card', 'class', '10', 'read', 'speed', '80', 'mb', 'sd', 'adapter', '32', 'gb']",sandisk gb ultra sdhc memory card class 10 read speed 80 mb sd adapter 32 gb,10 32 80 adapter card class gb gb mb memory read sandisk sd sdhc speed ultra,gb 32 adapter sd mb 80 speed read 10 class card memory sdhc ultra gb sandisk
1894,343611,SANDISK PRO 128GB 16GB STICK GB - 128 MB/S,18.99,SanDisk,"['sandisk', 'pro', '128', 'gb', '16', 'gb', 'stick', 'gb', '128', 'mb']",sandisk pro 128 gb 16 gb stick gb 128 mb,128 128 16 gb gb gb mb pro sandisk stick,mb 128 gb stick gb 16 gb 128 pro sandisk
