ProdName,Annotations
Dell 1 TB HDD 35.56 cm (14 inch) Touchscreen  4 GB DDR4  64 bit Windows 10 Laptop Intel Core i3 Processor (8th Gen) Inspiron,"[(0, 4, 'Brand'), (5, 13, 'Disk'), (14, 45, 'Dim'), (46, 56, 'RAM'), (57, 74, 'OS'), (75, 81, 'Category'), (82, 115, 'Processor'), (116, 124, 'Model')]"
Intel Core i9 Processor (8th Gen) Laptop Mac 39.12 cm (15.4 inch)  512 GB SSD MacBook Pro 16 GB DDR3  Apple,"[(0, 33, 'Processor'), (34, 40, 'Category'), (41, 44, 'OS'), (45, 66, 'Dim'), (67, 77, 'Disk'), (78, 89, 'Model'), (90, 101, 'RAM'), (102, 107, 'Brand')]"
8 GB DDR4  AMD Ryzen 5 Quad Core Processor 1 TB HDD Asus 39.62 cm (15.6 inch)  TUF Gaming 64 bit Windows 10 Laptop,"[(0, 10, 'RAM'), (11, 42, 'Processor'), (43, 51, 'Disk'), (52, 56, 'Brand'), (57, 78, 'Dim'), (79, 89, 'Model'), (90, 107, 'OS'), (108, 114, 'Category')]"
64 bit Windows 10 Vivo 4 GB DDR4  Laptop 39.62 cm (15.6 inch)  Intel Core i5 Processor (8th Gen) Asus 1 TB HDD,"[(0, 17, 'OS'), (18, 22, 'Model'), (23, 33, 'RAM'), (34, 40, 'Category'), (41, 62, 'Dim'), (63, 96, 'Processor'), (97, 101, 'Brand'), (102, 110, 'Disk')]"
D Pavilion Intel Core i3 Processor (7th Gen) Laptop 4 GB DDR4  35.56 cm (14 inch)  HP 256 GB SSD,"[(0, 1, 'OS'), (2, 10, 'Model'), (11, 44, 'Processor'), (45, 51, 'Category'), (52, 62, 'RAM'), (63, 82, 'Dim'), (83, 85, 'Brand'), (86, 96, 'Disk')]"
Intel Core i3 Processor (8th Gen) Ideapad Lenovo D 39.62 cm (15.6 inch)  1 TB HDD Laptop 4 GB DDR4 ,"[(0, 33, 'Processor'), (34, 41, 'Model'), (42, 48, 'Brand'), (49, 50, 'OS'), (51, 72, 'Dim'), (73, 81, 'Disk'), (82, 88, 'Category'), (89, 99, 'RAM')]"
8 GB DDR4  HP Pavilion Intel Core i5 Processor (10th Gen) 64 bit Windows 10 1 TB HDD|256 GB SSD 35.56 cm (14 inch)  Laptop,"[(0, 10, 'RAM'), (11, 13, 'Brand'), (14, 22, 'Model'), (23, 57, 'Processor'), (58, 75, 'OS'), (76, 95, 'Disk'), (96, 115, 'Dim'), (116, 122, 'Category')]"
64 bit Windows 10 Laptop Asus 8 GB DDR4  39.62 cm (15.6 inch)  AMD Ryzen 5 Quad Core Processor 512 GB SSD Vivo,"[(0, 17, 'OS'), (18, 24, 'Category'), (25, 29, 'Brand'), (30, 40, 'RAM'), (41, 62, 'Dim'), (63, 94, 'Processor'), (95, 105, 'Disk'), (106, 110, 'Model')]"
Intel Core i5 Processor (9th Gen) Lenovo Legion 8 GB DDR4  64 bit Windows 10 39.62 cm (15.6 inch)  Laptop 1 TB SSD,"[(0, 33, 'Processor'), (34, 40, 'Brand'), (41, 47, 'Model'), (48, 58, 'RAM'), (59, 76, 'OS'), (77, 98, 'Dim'), (99, 105, 'Category'), (106, 114, 'Disk')]"
1 TB HDD|512 GB SSD Laptop 64 bit Windows 10 Intel Core i5 Processor (10th Gen) Inspiron 8 GB DDR4  Dell 39.62 cm (15.6 inch) ,"[(0, 19, 'Disk'), (20, 26, 'Category'), (27, 44, 'OS'), (45, 79, 'Processor'), (80, 88, 'Model'), (89, 99, 'RAM'), (100, 104, 'Brand'), (105, 126, 'Dim')]"
1 TB HDD Vivo Asus AMD APU Quad Core A12 Processor Laptop 64 bit Windows 10 35.56 cm (14 inch)  4 GB DDR4 ,"[(0, 8, 'Disk'), (9, 13, 'Model'), (14, 18, 'Brand'), (19, 50, 'Processor'), (51, 57, 'Category'), (58, 75, 'OS'), (76, 95, 'Dim'), (96, 106, 'RAM')]"
33.78 cm (13.3 inch)  Avita 64 bit Windows 10 8 GB DDR3  Intel Core i5 Processor (7th Gen) 512 GB SSD Liber Laptop,"[(0, 21, 'Dim'), (22, 27, 'Brand'), (28, 45, 'OS'), (46, 56, 'RAM'), (57, 90, 'Processor'), (91, 101, 'Disk'), (102, 107, 'Model'), (108, 114, 'Category')]"
512 GB SSD Asus 8 GB DDR4  35.56 cm (14 inch)  Laptop Intel Core i5 Processor (8th Gen) 64 bit Windows 10 Vivo,"[(0, 10, 'Disk'), (11, 15, 'Brand'), (16, 26, 'RAM'), (27, 46, 'Dim'), (47, 53, 'Category'), (54, 87, 'Processor'), (88, 105, 'OS'), (106, 110, 'Model')]"
Laptop Intel Celeron Dual Core Processor Notebook 4 GB DDR4  HP 1 TB HDD 39.62 cm (15.6 inch)  D,"[(0, 6, 'Category'), (7, 40, 'Processor'), (41, 49, 'Model'), (50, 60, 'RAM'), (61, 63, 'Brand'), (64, 72, 'Disk'), (73, 94, 'Dim'), (95, 96, 'OS')]"
1 TB HDD Laptop 39.62 cm (15.6 inch)  Intel Core i5 Processor (8th Gen) MSI Modern 8 GB DDR4  64 bit Windows 10,"[(0, 8, 'Disk'), (9, 15, 'Category'), (16, 37, 'Dim'), (38, 71, 'Processor'), (72, 75, 'Brand'), (76, 82, 'Model'), (83, 93, 'RAM'), (94, 111, 'OS')]"
8 GB DDR3  33.78 cm (13.3 inch)  512 GB SSD Laptop Intel Core i5 Processor (7th Gen) 64 bit Windows 10 Avita Liber,"[(0, 10, 'RAM'), (11, 32, 'Dim'), (33, 43, 'Disk'), (44, 50, 'Category'), (51, 84, 'Processor'), (85, 102, 'OS'), (103, 108, 'Brand'), (109, 114, 'Model')]"
Inspiron 64 bit Windows 10 4 GB DDR4  39.62 cm (15.6 inch)  Dell Laptop Intel Core i5 Processor (10th Gen) 1 TB HDD|256 GB SSD,"[(0, 8, 'Model'), (9, 26, 'OS'), (27, 37, 'RAM'), (38, 59, 'Dim'), (60, 64, 'Brand'), (65, 71, 'Category'), (72, 106, 'Processor'), (107, 126, 'Disk')]"
Intel Core i3 Processor (10th Gen) 512 GB SSD 64 bit Windows 10 Asus Laptop ROG 39.62 cm (15.6 inch)  4 GB DDR4 ,"[(0, 34, 'Processor'), (35, 45, 'Disk'), (46, 63, 'OS'), (64, 68, 'Brand'), (69, 75, 'Category'), (76, 79, 'Model'), (80, 101, 'Dim'), (102, 112, 'RAM')]"
64 bit Windows 10 Laptop Vivo Asus 8 GB DDR3  512 GB SSD Intel Core i5 Processor (8th Gen) 35.56 cm (14 inch) ,"[(0, 17, 'OS'), (18, 24, 'Category'), (25, 29, 'Model'), (30, 34, 'Brand'), (35, 45, 'RAM'), (46, 56, 'Disk'), (57, 90, 'Processor'), (91, 110, 'Dim')]"
Laptop 128 GB SSD Intel Core i3 Processor (10th Gen) 31.24 cm (12.3 inch) Touchscreen  64 bit Windows 10 Microsoft 4 GB LPDDR4X  SurfacePro,"[(0, 6, 'Category'), (7, 17, 'Disk'), (18, 52, 'Processor'), (53, 86, 'Dim'), (87, 104, 'OS'), (105, 114, 'Brand'), (115, 128, 'RAM'), (129, 139, 'Model')]"
Avita 35.56 cm (14 inch)  Liber 256 GB SSD 64 bit Windows 10 Intel Core i5 Processor (8th Gen) Laptop 8 GB DDR4 ,"[(0, 5, 'Brand'), (6, 25, 'Dim'), (26, 31, 'Model'), (32, 42, 'Disk'), (43, 60, 'OS'), (61, 94, 'Processor'), (95, 101, 'Category'), (102, 112, 'RAM')]"
Acer Intel Core i5 Processor (9th Gen) 8 GB DDR4  39.62 cm (15.6 inch)  Laptop 1 TB HDD|256 GB SSD Predator 64 bit Windows 10,"[(0, 4, 'Brand'), (5, 38, 'Processor'), (39, 49, 'RAM'), (50, 71, 'Dim'), (72, 78, 'Category'), (79, 98, 'Disk'), (99, 107, 'Model'), (108, 125, 'OS')]"
1 TB HDD Intel Core i3 Processor (6th Gen) 64 bit Windows 10 4 GB DDR4  Ideapad Laptop 39.62 cm (15.6 inch)  Lenovo,"[(0, 8, 'Disk'), (9, 42, 'Processor'), (43, 60, 'OS'), (61, 71, 'RAM'), (72, 79, 'Model'), (80, 86, 'Category'), (87, 108, 'Dim'), (109, 115, 'Brand')]"
Intel Core i5 Processor (8th Gen) Laptop 8 GB DDR3  Apple MacBook Air 33.78 cm (13.3 inch)  128 GB SSD Mac,"[(0, 33, 'Processor'), (34, 40, 'Category'), (41, 51, 'RAM'), (52, 57, 'Brand'), (58, 69, 'Model'), (70, 91, 'Dim'), (92, 102, 'Disk'), (103, 106, 'OS')]"
8 GB DDR4  35.56 cm (14 inch)  Vivo 64 bit Windows 10 Intel Core i7 Processor (8th Gen) 1 TB HDD|256 GB SSD Asus Laptop,"[(0, 10, 'RAM'), (11, 30, 'Dim'), (31, 35, 'Model'), (36, 53, 'OS'), (54, 87, 'Processor'), (88, 107, 'Disk'), (108, 112, 'Brand'), (113, 119, 'Category')]"
Laptop 64 bit Windows 10 1 TB HDD 4 GB DDR4  Lenovo Ideapad 39.62 cm (15.6 inch)  Intel Core i5 Processor (8th Gen),"[(0, 6, 'Category'), (7, 24, 'OS'), (25, 33, 'Disk'), (34, 44, 'RAM'), (45, 51, 'Brand'), (52, 59, 'Model'), (60, 81, 'Dim'), (82, 115, 'Processor')]"
Intel Core i5 Processor (8th Gen) 8 GB DDR4  ProBook 1 TB HDD Laptop 35.56 cm (14 inch)  64 bit Windows 10 HP,"[(0, 33, 'Processor'), (34, 44, 'RAM'), (45, 52, 'Model'), (53, 61, 'Disk'), (62, 68, 'Category'), (69, 88, 'Dim'), (89, 106, 'OS'), (107, 109, 'Brand')]"
256 GB SSD 64 bit Windows 10 Asus Vivo Laptop 39.62 cm (15.6 inch)  4 GB DDR4  Intel Core i3 Processor (8th Gen),"[(0, 10, 'Disk'), (11, 28, 'OS'), (29, 33, 'Brand'), (34, 38, 'Model'), (39, 45, 'Category'), (46, 67, 'Dim'), (68, 78, 'RAM'), (79, 112, 'Processor')]"
Laptop Alienware 1 TB HDD|512 GB SSD 64 bit Windows 10 Intel Core i7 Processor (8th Gen) 16 GB DDR4  Alienware 43.94 cm (17.3 inch) ,"[(0, 6, 'Category'), (7, 16, 'Brand'), (17, 36, 'Disk'), (37, 54, 'OS'), (55, 88, 'Processor'), (89, 100, 'RAM'), (101, 110, 'Model'), (111, 132, 'Dim')]"
Alienware 64 bit Windows 10 39.62 cm (15.6 inch)  32 GB DDR4  Intel Core i9 Processor (8th Gen) Alienware 1 TB HDD|1 TB SSD Laptop,"[(0, 9, 'Brand'), (10, 27, 'OS'), (28, 49, 'Dim'), (50, 61, 'RAM'), (62, 95, 'Processor'), (96, 105, 'Model'), (106, 123, 'Disk'), (124, 130, 'Category')]"
64 bit Windows 10 Alienware 43.94 cm (17.3 inch)  Alienware Laptop Intel Core i9 Processor (8th Gen) 1 TB HDD|1 TB SSD 32 GB DDR4 ,"[(0, 17, 'OS'), (18, 27, 'Model'), (28, 49, 'Dim'), (50, 59, 'Brand'), (60, 66, 'Category'), (67, 100, 'Processor'), (101, 118, 'Disk'), (119, 130, 'RAM')]"
Asus Laptop 512 GB SSD 8 GB DDR3  64 bit Windows 10 33.78 cm (13.3 inch)  ZenBook Intel Core i7 Processor (8th Gen),"[(0, 4, 'Brand'), (5, 11, 'Category'), (12, 22, 'Disk'), (23, 33, 'RAM'), (34, 51, 'OS'), (52, 73, 'Dim'), (74, 81, 'Model'), (82, 115, 'Processor')]"
Lenovo 1 TB HDD 64 bit Windows 10 39.62 cm (15.6 inch)  4 GB DDR4  Ideapad Laptop Intel Core i5 Processor (8th Gen),"[(0, 6, 'Brand'), (7, 15, 'Disk'), (16, 33, 'OS'), (34, 55, 'Dim'), (56, 66, 'RAM'), (67, 74, 'Model'), (75, 81, 'Category'), (82, 115, 'Processor')]"
Intel Core i7 Processor (8th Gen) 64 bit Windows 10 8 GB DDR4  Laptop HP Pavilion 39.62 cm (15.6 inch)  2 TB HDD,"[(0, 33, 'Processor'), (34, 51, 'OS'), (52, 62, 'RAM'), (63, 69, 'Category'), (70, 72, 'Brand'), (73, 81, 'Model'), (82, 103, 'Dim'), (104, 112, 'Disk')]"
39.62 cm (15.6 inch)  AMD Ryzen 5 Quad Core Processor Inspiron 1 TB HDD 64 bit Windows 10 Laptop Dell 4 GB DDR4 ,"[(0, 21, 'Dim'), (22, 53, 'Processor'), (54, 62, 'Model'), (63, 71, 'Disk'), (72, 89, 'OS'), (90, 96, 'Category'), (97, 101, 'Brand'), (102, 112, 'RAM')]"
Intel Core i5 Processor (7th Gen) 64 bit Windows 10 Laptop 8 GB DDR3  SurfacePro 31.24 cm (12.3 inch) Touchscreen  128 GB SSD Microsoft,"[(0, 33, 'Processor'), (34, 51, 'OS'), (52, 58, 'Category'), (59, 69, 'RAM'), (70, 80, 'Model'), (81, 114, 'Dim'), (115, 125, 'Disk'), (126, 135, 'Brand')]"
Intel Core i3 Processor (10th Gen) 512 GB SSD Vivo 39.62 cm (15.6 inch)  Laptop 64 bit Windows 10 Asus 4 GB DDR4 ,"[(0, 34, 'Processor'), (35, 45, 'Disk'), (46, 50, 'Model'), (51, 72, 'Dim'), (73, 79, 'Category'), (80, 97, 'OS'), (98, 102, 'Brand'), (103, 113, 'RAM')]"
Inspiron 8 GB DDR4  64 bit Windows 10 1 TB HDD|512 GB SSD Laptop Intel Core i7 Processor (10th Gen) Dell 39.62 cm (15.6 inch) ,"[(0, 8, 'Model'), (9, 19, 'RAM'), (20, 37, 'OS'), (38, 57, 'Disk'), (58, 64, 'Category'), (65, 99, 'Processor'), (100, 104, 'Brand'), (105, 126, 'Dim')]"
64 bit Mac Laptop 512 GB SSD MacBook Pro Intel Core i7 Processor (7th Gen) 16 GB DDR3  Apple 39.12 cm (15.4 inch) ,"[(0, 10, 'OS'), (11, 17, 'Category'), (18, 28, 'Disk'), (29, 40, 'Model'), (41, 74, 'Processor'), (75, 86, 'RAM'), (87, 92, 'Brand'), (93, 114, 'Dim')]"
Intel Core i7 Processor (9th Gen) 64 bit Windows 10 24 GB DDR4  Laptop Asus 1 TB SSD ROG 39.62 cm (15.6 inch) ,"[(0, 33, 'Processor'), (34, 51, 'OS'), (52, 63, 'RAM'), (64, 70, 'Category'), (71, 75, 'Brand'), (76, 84, 'Disk'), (85, 88, 'Model'), (89, 110, 'Dim')]"
16 GB DDR4  39.12 cm (15.4 inch)  MacBook Pro Apple 64 bit Mac Laptop Intel Core i7 Processor (8th Gen) 512 GB SSD,"[(0, 11, 'RAM'), (12, 33, 'Dim'), (34, 45, 'Model'), (46, 51, 'Brand'), (52, 62, 'OS'), (63, 69, 'Category'), (70, 103, 'Processor'), (104, 114, 'Disk')]"
Acer Nitro 8 GB DDR4  39.62 cm (15.6 inch)  Intel Core i7 Processor (9th Gen) 2 TB HDD|256 GB SSD 64 bit Windows 10 Laptop,"[(0, 4, 'Brand'), (5, 10, 'Model'), (11, 21, 'RAM'), (22, 43, 'Dim'), (44, 77, 'Processor'), (78, 97, 'Disk'), (98, 115, 'OS'), (116, 122, 'Category')]"
MSI 16 GB DDR4  Modern Laptop 39.62 cm (15.6 inch)  1 TB HDD|256 GB SSD Intel Core i7 Processor (9th Gen) 64 bit Windows 10,"[(0, 3, 'Brand'), (4, 15, 'RAM'), (16, 22, 'Model'), (23, 29, 'Category'), (30, 51, 'Dim'), (52, 71, 'Disk'), (72, 105, 'Processor'), (106, 123, 'OS')]"
4 GB DDR4  Intel Core i3 Processor (7th Gen) 64 bit Windows 10 1 TB HDD Inspiron Laptop Dell 39.62 cm (15.6 inch) ,"[(0, 10, 'RAM'), (11, 44, 'Processor'), (45, 62, 'OS'), (63, 71, 'Disk'), (72, 80, 'Model'), (81, 87, 'Category'), (88, 92, 'Brand'), (93, 114, 'Dim')]"
4 GB DDR4  64 bit Windows 10 Pavilion Intel Core i5 Processor (8th Gen) Laptop 35.56 cm (14 inch)  1 TB HDD HP,"[(0, 10, 'RAM'), (11, 28, 'OS'), (29, 37, 'Model'), (38, 71, 'Processor'), (72, 78, 'Category'), (79, 98, 'Dim'), (99, 107, 'Disk'), (108, 110, 'Brand')]"
Liber 64 bit Windows 10 256 GB SSD Avita 35.56 cm (14 inch)  Laptop 8 GB DDR4  Intel Core i5 Processor (8th Gen),"[(0, 5, 'Model'), (6, 23, 'OS'), (24, 34, 'Disk'), (35, 40, 'Brand'), (41, 60, 'Dim'), (61, 67, 'Category'), (68, 78, 'RAM'), (79, 112, 'Processor')]"
EliteBook Intel Pentium Gold Processor 39.62 cm (15.6 inch)  1 TB HDD Laptop 4 GB DDR4  64 bit Windows 10 HP,"[(0, 9, 'Model'), (10, 38, 'Processor'), (39, 60, 'Dim'), (61, 69, 'Disk'), (70, 76, 'Category'), (77, 87, 'RAM'), (88, 105, 'OS'), (106, 108, 'Brand')]"
64 bit Windows 10 Laptop 39.62 cm (15.6 inch)  16 GB DDR4  Pavilion 1 TB HDD|128 GB SSD HP Intel Core i7 Processor (8th Gen),"[(0, 17, 'OS'), (18, 24, 'Category'), (25, 46, 'Dim'), (47, 58, 'RAM'), (59, 67, 'Model'), (68, 87, 'Disk'), (88, 90, 'Brand'), (91, 124, 'Processor')]"
Vivo 8 GB DDR4  Laptop 64 bit Windows 10 Intel Core i5 Processor (8th Gen) Asus 512 GB SSD 39.62 cm (15.6 inch) ,"[(0, 4, 'Model'), (5, 15, 'RAM'), (16, 22, 'Category'), (23, 40, 'OS'), (41, 74, 'Processor'), (75, 79, 'Brand'), (80, 90, 'Disk'), (91, 112, 'Dim')]"
Avita 64 bit Windows 10 35.56 cm (14 inch)  8 GB DDR4  Intel Core i5 Processor (8th Gen) Liber 512 GB SSD Laptop,"[(0, 5, 'Brand'), (6, 23, 'OS'), (24, 43, 'Dim'), (44, 54, 'RAM'), (55, 88, 'Processor'), (89, 94, 'Model'), (95, 105, 'Disk'), (106, 112, 'Category')]"
MSI 64 bit Windows 10 AMD Ryzen 7 Quad Core Processor 16 GB DDR4  Laptop 1 TB HDD|256 GB SSD Gaming 39.62 cm (15.6 inch) ,"[(0, 3, 'Brand'), (4, 21, 'OS'), (22, 53, 'Processor'), (54, 65, 'RAM'), (66, 72, 'Category'), (73, 92, 'Disk'), (93, 99, 'Model'), (100, 121, 'Dim')]"
1 TB HDD Ideapad Lenovo Intel Core i3 Processor (8th Gen) 39.62 cm (15.6 inch)  8 GB DDR4  64 bit Windows 10 Laptop,"[(0, 8, 'Disk'), (9, 16, 'Model'), (17, 23, 'Brand'), (24, 57, 'Processor'), (58, 79, 'Dim'), (80, 90, 'RAM'), (91, 108, 'OS'), (109, 115, 'Category')]"
64 bit Windows 10 8 GB DDR4  35.56 cm (14 inch)  Intel Core i5 Processor (8th Gen) Laptop 512 GB SSD Liber Avita,"[(0, 17, 'OS'), (18, 28, 'RAM'), (29, 48, 'Dim'), (49, 82, 'Processor'), (83, 89, 'Category'), (90, 100, 'Disk'), (101, 106, 'Model'), (107, 112, 'Brand')]"
512 GB SSD Laptop Liber Avita 64 bit Windows 10 Intel Core i5 Processor (8th Gen) 8 GB DDR4  35.56 cm (14 inch) ,"[(0, 10, 'Disk'), (11, 17, 'Category'), (18, 23, 'Model'), (24, 29, 'Brand'), (30, 47, 'OS'), (48, 81, 'Processor'), (82, 92, 'RAM'), (93, 112, 'Dim')]"
Intel Core i5 Processor (8th Gen) 64 bit Windows 10 35.56 cm (14 inch)  8 GB DDR4  Avita 512 GB SSD Laptop Liber,"[(0, 33, 'Processor'), (34, 51, 'OS'), (52, 71, 'Dim'), (72, 82, 'RAM'), (83, 88, 'Brand'), (89, 99, 'Disk'), (100, 106, 'Category'), (107, 112, 'Model')]"
Mac MacBook Air 33.78 cm (13.3 inch)  Laptop Apple Intel Core i5 Processor (8th Gen) 8 GB DDR3  256 GB SSD,"[(0, 3, 'OS'), (4, 15, 'Model'), (16, 37, 'Dim'), (38, 44, 'Category'), (45, 50, 'Brand'), (51, 84, 'Processor'), (85, 95, 'RAM'), (96, 106, 'Disk')]"
Lenovo Intel APU Quad Core A6 Processor (9th Gen) 4 GB DDR4  Laptop 64 bit Windows 10 39.62 cm (15.6 inch)  Ideapad 1 TB HDD,"[(0, 6, 'Brand'), (7, 49, 'Processor'), (50, 60, 'RAM'), (61, 67, 'Category'), (68, 85, 'OS'), (86, 107, 'Dim'), (108, 115, 'Model'), (116, 124, 'Disk')]"
8 GB DDR4  35.56 cm (14 inch)  64 bit Windows 10 Avita Intel Core i5 Processor (8th Gen) 512 GB SSD Liber Laptop,"[(0, 10, 'RAM'), (11, 30, 'Dim'), (31, 48, 'OS'), (49, 54, 'Brand'), (55, 88, 'Processor'), (89, 99, 'Disk'), (100, 105, 'Model'), (106, 112, 'Category')]"
8 GB DDR4  Laptop 64 bit Windows 10 512 GB SSD Avita Intel Core i5 Processor (8th Gen) 35.56 cm (14 inch)  Liber,"[(0, 10, 'RAM'), (11, 17, 'Category'), (18, 35, 'OS'), (36, 46, 'Disk'), (47, 52, 'Brand'), (53, 86, 'Processor'), (87, 106, 'Dim'), (107, 112, 'Model')]"
8 GB DDR4  Laptop 64 bit Windows 10 Intel Core i7 Processor (8th Gen) Avita 256 GB SSD Liber 35.56 cm (14 inch) ,"[(0, 10, 'RAM'), (11, 17, 'Category'), (18, 35, 'OS'), (36, 69, 'Processor'), (70, 75, 'Brand'), (76, 86, 'Disk'), (87, 92, 'Model'), (93, 112, 'Dim')]"
Laptop Intel Core i7 Processor (8th Gen) Avita 35.56 cm (14 inch)  64 bit Windows 10 8 GB DDR4  Liber 256 GB SSD,"[(0, 6, 'Category'), (7, 40, 'Processor'), (41, 46, 'Brand'), (47, 66, 'Dim'), (67, 84, 'OS'), (85, 95, 'RAM'), (96, 101, 'Model'), (102, 112, 'Disk')]"
64 bit Windows 10 Intel Pentium Gold Processor (7th Gen) Asus 39.62 cm (15.6 inch)  256 GB SSD Vivo Laptop 4 GB DDR4 ,"[(0, 17, 'OS'), (18, 56, 'Processor'), (57, 61, 'Brand'), (62, 83, 'Dim'), (84, 94, 'Disk'), (95, 99, 'Model'), (100, 106, 'Category'), (107, 117, 'RAM')]"
8 GB DDR4  256 GB SSD 64 bit Windows 10 Avita Intel Core i7 Processor (8th Gen) Laptop 35.56 cm (14 inch)  Liber,"[(0, 10, 'RAM'), (11, 21, 'Disk'), (22, 39, 'OS'), (40, 45, 'Brand'), (46, 79, 'Processor'), (80, 86, 'Category'), (87, 106, 'Dim'), (107, 112, 'Model')]"
Intel Core i5 Processor (8th Gen) Laptop 64 bit Windows 10 8 GB DDR4  1 TB HDD|128 GB SSD Predator Acer 39.62 cm (15.6 inch) ,"[(0, 33, 'Processor'), (34, 40, 'Category'), (41, 58, 'OS'), (59, 69, 'RAM'), (70, 89, 'Disk'), (90, 98, 'Model'), (99, 103, 'Brand'), (104, 125, 'Dim')]"
64 bit Windows 10 4 GB DDR4  Dell Intel Core i3 Processor (7th Gen) 1 TB HDD 35.56 cm (14 inch)  Inspiron Laptop,"[(0, 17, 'OS'), (18, 28, 'RAM'), (29, 33, 'Brand'), (34, 67, 'Processor'), (68, 76, 'Disk'), (77, 96, 'Dim'), (97, 105, 'Model'), (106, 112, 'Category')]"
Laptop Acer Intel Celeron Dual Core Processor 39.62 cm (15.6 inch)  500 GB HDD Aspire 64 bit Windows 10 2 GB DDR3 ,"[(0, 6, 'Category'), (7, 11, 'Brand'), (12, 45, 'Processor'), (46, 67, 'Dim'), (68, 78, 'Disk'), (79, 85, 'Model'), (86, 103, 'OS'), (104, 114, 'RAM')]"
Intel Core i5 Processor (8th Gen) 256 GB SSD Avita 35.56 cm (14 inch)  8 GB DDR4  64 bit Windows 10 Laptop Liber,"[(0, 33, 'Processor'), (34, 44, 'Disk'), (45, 50, 'Brand'), (51, 70, 'Dim'), (71, 81, 'RAM'), (82, 99, 'OS'), (100, 106, 'Category'), (107, 112, 'Model')]"
AMD Ryzen 5 Quad Core Processor 64 bit Windows 10 39.62 cm (15.6 inch)  Lenovo 1 TB HDD Laptop Ideapad 4 GB DDR4 ,"[(0, 31, 'Processor'), (32, 49, 'OS'), (50, 71, 'Dim'), (72, 78, 'Brand'), (79, 87, 'Disk'), (88, 94, 'Category'), (95, 102, 'Model'), (103, 113, 'RAM')]"
Vostro 64 bit Windows 10 Intel Core i5 Processor (8th Gen) 8 GB DDR4  35.56 cm (14 inch)  Dell 1 TB HDD Laptop,"[(0, 6, 'Model'), (7, 24, 'OS'), (25, 58, 'Processor'), (59, 69, 'RAM'), (70, 89, 'Dim'), (90, 94, 'Brand'), (95, 103, 'Disk'), (104, 110, 'Category')]"
HP D EliteBook 1 TB HDD 4 GB DDR4  35.56 cm (14 inch)  AMD APU Dual Core A6 Processor Laptop,"[(0, 2, 'Brand'), (3, 4, 'OS'), (5, 14, 'Model'), (15, 23, 'Disk'), (24, 34, 'RAM'), (35, 54, 'Dim'), (55, 85, 'Processor'), (86, 92, 'Category')]"
128 GB SSD Avita Intel Core i3 Processor (8th Gen) 35.56 cm (14 inch)  8 GB DDR4  64 bit Windows 10 Liber Laptop,"[(0, 10, 'Disk'), (11, 16, 'Brand'), (17, 50, 'Processor'), (51, 70, 'Dim'), (71, 81, 'RAM'), (82, 99, 'OS'), (100, 105, 'Model'), (106, 112, 'Category')]"
4 GB DDR4  Ideapad 1 TB HDD Laptop Intel Core i3 Processor (7th Gen) 39.62 cm (15.6 inch)  Lenovo 64 bit Windows 10,"[(0, 10, 'RAM'), (11, 18, 'Model'), (19, 27, 'Disk'), (28, 34, 'Category'), (35, 68, 'Processor'), (69, 90, 'Dim'), (91, 97, 'Brand'), (98, 115, 'OS')]"
39.62 cm (15.6 inch)  Intel Core i7 Processor (9th Gen) 16 GB DDR4  Laptop 1 TB HDD|512 GB SSD 64 bit Windows 10 Gaming MSI,"[(0, 21, 'Dim'), (22, 55, 'Processor'), (56, 67, 'RAM'), (68, 74, 'Category'), (75, 94, 'Disk'), (95, 112, 'OS'), (113, 119, 'Model'), (120, 123, 'Brand')]"
Laptop 16 GB DDR4  Intel Core i7 Processor (8th Gen) G 39.62 cm (15.6 inch)  1 TB HDD|128 GB SSD 64 bit Windows 10 Dell,"[(0, 6, 'Category'), (7, 18, 'RAM'), (19, 52, 'Processor'), (53, 54, 'Model'), (55, 76, 'Dim'), (77, 96, 'Disk'), (97, 114, 'OS'), (115, 119, 'Brand')]"
Laptop Liber 128 GB SSD 8 GB DDR4  64 bit Windows 10 35.56 cm (14 inch)  Avita Intel Core i3 Processor (8th Gen),"[(0, 6, 'Category'), (7, 12, 'Model'), (13, 23, 'Disk'), (24, 34, 'RAM'), (35, 52, 'OS'), (53, 72, 'Dim'), (73, 78, 'Brand'), (79, 112, 'Processor')]"
Laptop 8 GB DDR4  Intel Core i7 Processor (9th Gen) 64 bit Windows 10 2 TB HDD|256 GB SSD 39.62 cm (15.6 inch)  Predator Acer,"[(0, 6, 'Category'), (7, 17, 'RAM'), (18, 51, 'Processor'), (52, 69, 'OS'), (70, 89, 'Disk'), (90, 111, 'Dim'), (112, 120, 'Model'), (121, 125, 'Brand')]"
Intel Core i5 Processor (9th Gen) Ideapad 39.62 cm (15.6 inch)  8 GB DDR4  Laptop 512 GB SSD 64 bit Windows 10 Lenovo,"[(0, 33, 'Processor'), (34, 41, 'Model'), (42, 63, 'Dim'), (64, 74, 'RAM'), (75, 81, 'Category'), (82, 92, 'Disk'), (93, 110, 'OS'), (111, 117, 'Brand')]"
500 GB HDD Acer 4 GB DDR4  Aspire Laptop 39.62 cm (15.6 inch)  Intel Pentium Quad Core Processor 64 bit Windows 10,"[(0, 10, 'Disk'), (11, 15, 'Brand'), (16, 26, 'RAM'), (27, 33, 'Model'), (34, 40, 'Category'), (41, 62, 'Dim'), (63, 96, 'Processor'), (97, 114, 'OS')]"
